TABLE NO.  1
 NUM         CL          V2          Q           V3          KA          ETA1        ETA2        ETA3        ETA4        ETA5        EPRED       IPRED       NPDE        EWRES       DV          PRED        RES         WRES
  8.3000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  1.2775E+02  1.2095E+02 -6.3310E-01 -7.7004E-01  1.0364E+02  1.3084E+02 -2.7202E+01 -8.3432E-01
  8.4000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  1.3564E+02  1.2923E+02  4.8642E-01  3.5887E-01  1.4186E+02  1.3871E+02  3.1495E+00  2.5490E-01
  8.5000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  1.3925E+02  1.3279E+02  2.4473E-01  9.1680E-02  1.3825E+02  1.4073E+02 -2.4796E+00  1.9751E-02
  8.6000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  1.3155E+02  1.2447E+02  6.1281E-01  4.0310E-01  1.3940E+02  1.3031E+02  9.0875E+00  4.0397E-01
  8.7000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  1.2185E+02  1.1464E+02 -7.0630E-01 -7.7175E-01  9.9718E+01  1.1927E+02 -1.9552E+01 -7.3567E-01
  8.8000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  1.0718E+02  1.0045E+02  8.3652E-02 -9.0155E-02  1.0298E+02  1.0389E+02 -9.0949E-01 -8.0747E-03
  8.9000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  9.6185E+01  9.0150E+01  2.4473E-01  2.8837E-01  1.0000E+02  9.2950E+01  7.0498E+00  3.9100E-01
  9.0000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  7.6311E+01  7.1806E+01  8.5359E-01  6.8339E-01  8.5519E+01  7.3762E+01  1.1757E+01  7.8639E-01
  9.1000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  5.4152E+01  5.1007E+01 -1.1264E+00 -1.1268E+00  4.0157E+01  5.2416E+01 -1.2259E+01 -1.1273E+00
  9.2000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  3.5061E+01  3.2042E+01  7.3885E-01  6.3803E-01  3.8225E+01  3.3448E+01  4.7775E+00  7.2789E-01
