TABLE NO.  2
 NUM         EPRED       IPRED       NPDE        EWRES       DV          PRED        RES         WRES
  2.3050E+03  9.8277E+02  1.1561E+03  6.3310E-01  5.0832E-01  1.2351E+03  9.8218E+02  2.5292E+02  4.7775E-01
  2.3060E+03  9.8181E+02  1.1548E+03 -4.9585E-01 -5.3022E-01  1.0195E+03  9.8106E+02  3.8444E+01 -5.6199E-01
  2.3070E+03  9.2371E+02  1.0764E+03  1.1918E+00  1.1098E+00  1.2809E+03  9.1481E+02  3.6609E+02  1.1226E+00
  2.3080E+03  8.6838E+02  1.0034E+03  1.0954E+00  9.1639E-01  1.1696E+03  8.5434E+02  3.1526E+02  9.5951E-01
  2.3090E+03  8.2902E+02  9.5295E+02  9.8085E-01  8.1441E-01  1.0989E+03  8.1262E+02  2.8628E+02  8.7230E-01
  2.3100E+03  7.3936E+02  8.4224E+02 -3.8532E-01 -3.5851E-01  7.9522E+02  7.2023E+02  7.4986E+01 -3.1663E-01
  2.3110E+03  6.5981E+02  7.4797E+02 -1.6789E-01 -2.4246E-01  7.2681E+02  6.3958E+02  8.7228E+01 -1.9529E-01
  2.3120E+03  5.6108E+02  6.3445E+02  7.0630E-01  5.2499E-01  7.1505E+02  5.3916E+02  1.7589E+02  6.1524E-01
  2.3130E+03  4.0997E+02  4.6376E+02  1.5943E-01  5.5566E-02  4.8645E+02  3.8554E+02  1.0091E+02  1.5952E-01
  2.3140E+03  3.2197E+02  3.6257E+02 -7.1707E-01 -5.1848E-01  3.4002E+02  2.9688E+02  4.3143E+01 -4.2972E-01
  2.3150E+03  2.0337E+02  2.2414E+02 -2.3263E+00 -2.0512E+00  1.3601E+02  1.7859E+02 -4.2576E+01 -2.1079E+00
  2.3160E+03  1.2712E+02  1.3524E+02  9.5417E-01  5.3926E-01  1.6117E+02  1.0473E+02  5.6440E+01  1.0190E+00
  2.3170E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3180E+03  3.0656E+02  3.8464E+02  1.0364E+00  1.1508E+00  4.4436E+02  3.1532E+02  1.2904E+02  1.1494E+00
  2.3190E+03  3.5914E+02  4.6244E+02 -1.3008E+00 -1.2499E+00  3.4715E+02  3.7391E+02 -2.6756E+01 -1.3090E+00
  2.3200E+03  3.7098E+02  4.7927E+02  9.0273E-01  8.7360E-01  5.2386E+02  3.8530E+02  1.3856E+02  6.8514E-01
  2.3210E+03  3.2435E+02  3.9989E+02  1.1918E+00  1.1757E+00  4.7583E+02  3.2621E+02  1.4962E+02  1.0714E+00
  2.3220E+03  2.6238E+02  3.0763E+02 -9.1537E-01 -9.5825E-01  2.6193E+02  2.5955E+02  2.3807E+00 -9.7424E-01
  2.3230E+03  2.0820E+02  2.3557E+02  1.5943E-01  2.0303E-01  2.5152E+02  2.0502E+02  4.6495E+01  2.1403E-01
  2.3240E+03  1.4614E+02  1.6246E+02 -5.6315E-01 -5.7513E-01  1.4908E+02  1.4383E+02  5.2459E+00 -5.9560E-01
  2.3250E+03  1.4484E+02  1.6104E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.4255E+02  0.0000E+00  0.0000E+00
  2.3260E+03  2.3026E+02  2.6145E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.2584E+02  0.0000E+00  0.0000E+00
  2.3270E+03  2.9072E+02  3.2897E+02  6.1281E-01  7.2655E-01  3.7774E+02  2.8294E+02  9.4802E+01  8.3719E-01
  2.3280E+03  2.9073E+02  3.3445E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.8418E+02  0.0000E+00  0.0000E+00
  2.3290E+03  3.4028E+02  3.9374E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.3130E+02  0.0000E+00  0.0000E+00
  2.3300E+03  6.6869E+02  8.1732E+02  1.2445E+00  1.2505E+00  9.5804E+02  6.7327E+02  2.8477E+02  1.1772E+00
  2.3310E+03  3.8318E+02  4.4408E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.7150E+02  0.0000E+00  0.0000E+00
  2.3320E+03  4.1339E+02  4.7925E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.9889E+02  0.0000E+00  0.0000E+00
  2.3330E+03  7.4530E+02  9.1193E+02  3.7634E-01  3.5471E-01  9.4030E+02  7.4218E+02  1.9812E+02  2.6192E-01
  2.3340E+03  4.3619E+02  5.0534E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.1884E+02  0.0000E+00  0.0000E+00
  2.3350E+03  4.5919E+02  5.3093E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.3901E+02  0.0000E+00  0.0000E+00
  2.3360E+03  7.9764E+02  9.7222E+02 -4.3073E-01 -4.5273E-01  8.6838E+02  7.9252E+02  7.5863E+01 -5.1177E-01
  2.3370E+03  4.7345E+02  5.4637E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.5058E+02  0.0000E+00  0.0000E+00
  2.3380E+03  4.8571E+02  5.5930E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.6029E+02  0.0000E+00  0.0000E+00
  2.3390E+03  8.1700E+02  9.8877E+02  7.2791E-01  6.4437E-01  1.0739E+03  8.0599E+02  2.6791E+02  6.2831E-01
  2.3400E+03  4.9865E+02  5.7277E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.7086E+02  0.0000E+00  0.0000E+00
  2.3410E+03  8.1547E+02  9.8385E+02 -1.4252E-01 -2.0057E-01  9.3729E+02  7.9689E+02  1.4040E+02 -2.3919E-01
  2.3420E+03  8.1274E+02  9.7975E+02  1.3409E-01  8.5620E-02  9.8286E+02  7.9366E+02  1.8920E+02  5.3549E-02
  2.3430E+03  8.1195E+02  9.7855E+02  3.3185E-01  4.2624E-01  1.0397E+03  7.9272E+02  2.4698E+02  4.0060E-01
  2.3440E+03  7.5454E+02  8.9360E+02  1.1585E+00  1.1970E+00  1.0886E+03  7.2787E+02  3.6073E+02  1.2390E+00
  2.3450E+03  7.0902E+02  8.2958E+02  2.2754E-01  1.8673E-01  8.7142E+02  6.7943E+02  1.9199E+02  2.2637E-01
  2.3460E+03  6.1578E+02  7.0836E+02 -3.6738E-01 -4.7212E-01  6.6866E+02  5.8487E+02  8.3795E+01 -4.3484E-01
  2.3470E+03  5.4521E+02  6.2441E+02  1.4051E+00  1.5271E+00  8.2378E+02  5.1494E+02  3.0884E+02  1.6754E+00
  2.3480E+03  4.7866E+02  5.4957E+02  5.1484E-01  2.4609E-01  5.9574E+02  4.4885E+02  1.4689E+02  3.3251E-01
  2.3490E+03  3.5137E+02  4.0595E+02 -3.4956E-01 -3.4578E-01  3.9961E+02  3.2182E+02  7.7795E+01 -2.7246E-01
  2.3500E+03  2.8322E+02  3.2389E+02 -1.4279E+00 -1.1932E+00  2.6958E+02  2.5401E+02  1.5566E+01 -1.1682E+00
  2.3510E+03  1.7955E+02  1.9707E+02 -1.2445E+00 -1.0742E+00  1.7184E+02  1.5211E+02  1.9733E+01 -9.6364E-01
  2.3520E+03  1.1583E+02  1.2059E+02  2.5069E-02 -1.0710E-01  1.3352E+02  9.1687E+01  4.1833E+01  2.9818E-01
  2.3530E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3540E+03  2.3367E+02  2.2981E+02 -1.6712E-02 -9.1170E-02  2.2580E+02  2.4177E+02 -1.5967E+01 -4.8654E-02
  2.3550E+03  2.8728E+02  3.0117E+02  1.3616E+00  1.3776E+00  3.7787E+02  2.9988E+02  7.7989E+01  1.2089E+00
  2.3560E+03  2.9730E+02  3.1917E+02 -3.4069E-01 -3.2823E-01  2.9239E+02  3.0880E+02 -1.6409E+01 -4.5992E-01
  2.3570E+03  2.6760E+02  2.9895E+02  6.3310E-01  5.0112E-01  3.2563E+02  2.6896E+02  5.6667E+01  4.5030E-01
  2.3580E+03  2.1851E+02  2.4792E+02  2.8802E-01  1.0316E-01  2.5462E+02  2.1665E+02  3.7966E+01  1.4343E-01
  2.3590E+03  1.7543E+02  2.0226E+02 -2.7064E-01 -3.6004E-01  1.9062E+02  1.7385E+02  1.6767E+01 -3.3521E-01
  2.3600E+03  1.2365E+02  1.4650E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.2289E+02  0.0000E+00  0.0000E+00
  2.3610E+03  1.4349E+02  1.6288E+02 -1.0655E+00 -1.1046E+00  1.3069E+02  1.4171E+02 -1.1019E+01 -1.1127E+00
  2.3620E+03  1.9800E+02  2.3875E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.9554E+02  0.0000E+00  0.0000E+00
  2.3630E+03  2.1296E+02  2.5104E+02  2.4747E+00  2.4395E+00  3.5478E+02  2.0969E+02  1.4509E+02  2.4536E+00
  2.3640E+03  2.5201E+02  3.0963E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.4756E+02  0.0000E+00  0.0000E+00
  2.3650E+03  2.9717E+02  3.7125E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.9055E+02  0.0000E+00  0.0000E+00
  2.3660E+03  5.6025E+02  6.6107E+02  1.1750E+00  1.1442E+00  7.6927E+02  5.6001E+02  2.0926E+02  1.0442E+00
  2.3670E+03  3.3679E+02  4.2660E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.2787E+02  0.0000E+00  0.0000E+00
  2.3680E+03  3.6575E+02  4.6974E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.5442E+02  0.0000E+00  0.0000E+00
  2.3690E+03  6.2534E+02  7.5546E+02  8.4162E-01  7.2750E-01  8.1475E+02  6.2035E+02  1.9440E+02  6.5200E-01
  2.3700E+03  3.8833E+02  5.0511E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.7453E+02  0.0000E+00  0.0000E+00
  2.3710E+03  4.1075E+02  5.3944E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.9452E+02  0.0000E+00  0.0000E+00
  2.3720E+03  6.6809E+02  8.2231E+02  3.4956E-01  3.5261E-01  8.2675E+02  6.5823E+02  1.6852E+02  2.9923E-01
  2.3730E+03  4.2562E+02  5.6457E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.0704E+02  0.0000E+00  0.0000E+00
  2.3740E+03  4.3850E+02  5.8658E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.1765E+02  0.0000E+00  0.0000E+00
  2.3750E+03  7.0443E+02  8.7555E+02 -6.9562E-01 -5.9723E-01  7.3463E+02  6.9243E+02  4.2202E+01 -6.4855E-01
  2.3760E+03  4.5164E+02  6.0805E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.2867E+02  0.0000E+00  0.0000E+00
  2.3770E+03  7.1913E+02  8.9725E+02 -1.8808E+00 -1.7102E+00  5.8410E+02  7.0589E+02 -1.2179E+02 -1.7701E+00
  2.3780E+03  7.1317E+02  8.9333E+02 -1.7908E+00 -1.6575E+00  5.9034E+02  6.9808E+02 -1.0774E+02 -1.7150E+00
  2.3790E+03  6.9422E+02  8.7617E+02  7.8350E-01  6.5533E-01  9.1741E+02  6.7525E+02  2.4216E+02  6.6108E-01
  2.3800E+03  6.6004E+02  8.4112E+02  4.3991E-01  2.8447E-01  8.3047E+02  6.3702E+02  1.9345E+02  3.1450E-01
  2.3810E+03  6.0250E+02  7.7954E+02 -1.5943E-01 -8.4598E-02  7.2330E+02  5.7698E+02  1.4632E+02 -3.6034E-02
  2.3820E+03  5.5526E+02  7.2837E+02  1.3408E+00  1.3906E+00  8.4819E+02  5.2968E+02  3.1851E+02  1.5130E+00
  2.3830E+03  4.8368E+02  6.4985E+02 -7.7219E-01 -7.3716E-01  5.3293E+02  4.5871E+02  7.4215E+01 -7.2661E-01
  2.3840E+03  4.3265E+02  5.9259E+02  1.6781E+00  1.7703E+00  7.1789E+02  4.0754E+02  3.1035E+02  1.9220E+00
  2.3850E+03  3.3390E+02  4.7894E+02 -1.2090E+00 -9.7742E-01  3.7727E+02  3.0782E+02  6.9450E+01 -9.7398E-01
  2.3860E+03  2.6999E+02  4.0272E+02  8.1804E-01  7.2515E-01  4.2155E+02  2.4402E+02  1.7753E+02  9.1256E-01
  2.3870E+03  1.8175E+02  2.9009E+02  1.8339E+00  2.1313E+00  3.6464E+02  1.5705E+02  2.0759E+02  2.6661E+00
  2.3880E+03  1.2089E+02  2.0528E+02  1.3205E+00  1.0072E+00  2.2871E+02  9.8681E+01  1.3003E+02  1.6791E+00
  2.3890E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3900E+03  3.4702E+02  3.9378E+02  3.7634E-01  1.5504E-01  3.9828E+02  3.6920E+02  2.9082E+01  5.5275E-02
  2.3910E+03  3.8080E+02  4.2480E+02  9.4107E-01  9.2375E-01  4.9130E+02  4.0857E+02  8.2727E+01  7.3218E-01
  2.3920E+03  3.9683E+02  4.3233E+02 -2.9674E-01 -3.9867E-01  3.9645E+02  4.2607E+02 -2.9621E+01 -5.1043E-01
  2.3930E+03  3.5428E+02  3.5786E+02  1.0884E-01 -3.2834E-02  3.6410E+02  3.6850E+02 -4.4036E+00 -7.7286E-02
  2.3940E+03  2.8098E+02  2.7573E+02 -1.3409E-01 -3.7375E-02  2.7999E+02  2.8497E+02 -4.9850E+00 -5.5288E-02
  2.3950E+03  2.2684E+02  2.2091E+02  5.4367E-01  4.4915E-01  2.4470E+02  2.2758E+02  1.7120E+01  4.0890E-01
  2.3960E+03  1.6245E+02  1.5717E+02 -4.1789E-02 -1.0944E-01  1.5362E+02  1.6125E+02 -7.6322E+00 -1.7455E-01
  2.3970E+03  1.6200E+02  1.5672E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.6079E+02  0.0000E+00  0.0000E+00
  2.3980E+03  2.6031E+02  2.5032E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.5681E+02  0.0000E+00  0.0000E+00
  2.3990E+03  3.9896E+02  4.0934E+02  4.7704E-01  4.1401E-01  4.4539E+02  3.9492E+02  5.0467E+01  4.7029E-01
  2.4000E+03  3.3086E+02  3.1710E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.2500E+02  0.0000E+00  0.0000E+00
  2.4010E+03  3.8866E+02  3.7158E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.8027E+02  0.0000E+00  0.0000E+00
  2.4020E+03  7.4249E+02  7.4491E+02 -1.1918E+00 -9.7701E-01  6.0064E+02  7.5766E+02 -1.5702E+02 -1.0298E+00
  2.4030E+03  4.3856E+02  4.1832E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.2743E+02  0.0000E+00  0.0000E+00
  2.4040E+03  4.7426E+02  4.5103E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.6007E+02  0.0000E+00  0.0000E+00
  2.4050E+03  8.4018E+02  8.5652E+02  8.4162E-01  9.3681E-01  1.0151E+03  8.5474E+02  1.6036E+02  8.3828E-01
  2.4060E+03  5.0143E+02  4.7537E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.8410E+02  0.0000E+00  0.0000E+00
  2.4070E+03  5.2839E+02  4.9953E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.0803E+02  0.0000E+00  0.0000E+00
  2.4080E+03  8.6831E+02  8.5614E+02 -4.5840E-01 -3.9818E-01  7.9559E+02  8.6985E+02 -7.4261E+01 -4.3135E-01
  2.4090E+03  5.4566E+02  5.1418E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.2223E+02  0.0000E+00  0.0000E+00
  2.4100E+03  5.6044E+02  5.2649E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.3411E+02  0.0000E+00  0.0000E+00
  2.4110E+03  9.1920E+02  9.1286E+02  1.3409E-01 -8.7045E-03  9.1920E+02  9.1974E+02 -5.3597E-01 -4.3827E-02
  2.4120E+03  5.7576E+02  5.3943E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.4674E+02  0.0000E+00  0.0000E+00
  2.4130E+03  9.3780E+02  9.3373E+02  9.1537E-01  8.8333E-01  1.1128E+03  9.3695E+02  1.7585E+02  8.4976E-01
  2.4140E+03  9.2462E+02  9.1021E+02  1.6712E-02 -1.2201E-01  8.9926E+02  9.2021E+02 -2.0953E+01 -1.4038E-01
  2.4150E+03  9.1907E+02  9.0193E+02 -3.7634E-01 -4.1116E-01  8.3710E+02  9.1334E+02 -7.6237E+01 -4.2526E-01
  2.4160E+03  8.4634E+02  8.1152E+02 -1.5097E-01 -2.6383E-01  7.8628E+02  8.2772E+02 -4.1443E+01 -2.3807E-01
  2.4170E+03  7.9793E+02  7.5903E+02  1.4514E+00  1.3934E+00  1.0148E+03  7.7413E+02  2.4067E+02  1.4753E+00
  2.4180E+03  7.0706E+02  6.6670E+02 -1.9337E-01 -2.8850E-01  6.4143E+02  6.7810E+02 -3.6673E+01 -2.4212E-01
  2.4190E+03  6.4097E+02  6.0151E+02 -2.1898E-01 -3.5191E-01  5.6879E+02  6.1030E+02 -4.1515E+01 -3.0529E-01
  2.4200E+03  5.5267E+02  5.1472E+02 -1.5011E+00 -1.2204E+00  3.8353E+02  5.2065E+02 -1.3712E+02 -1.2116E+00
  2.4210E+03  4.1098E+02  3.7642E+02  4.1789E-02  1.0844E-03  3.8820E+02  3.7832E+02  9.8817E+00  1.1641E-01
  2.4220E+03  3.3246E+02  3.0041E+02 -7.5270E-02 -1.5778E-01  2.9898E+02  2.9997E+02 -9.9146E-01 -3.1892E-02
  2.4230E+03  2.1351E+02  1.8537E+02  1.2090E+00  1.0319E+00  2.4625E+02  1.8231E+02  6.3939E+01  1.4259E+00
  2.4240E+03  1.3906E+02  1.1449E+02 -1.1264E+00 -8.5457E-01  9.3754E+01  1.1089E+02 -1.7132E+01 -7.2313E-01
  2.4250E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.4260E+03  3.8186E+02  2.8597E+02 -1.3008E+00 -1.2229E+00  2.3578E+02  3.9121E+02 -1.5543E+02 -1.2442E+00
  2.4270E+03  4.4653E+02  3.5764E+02 -6.6893E-02 -1.2805E-01  3.7921E+02  4.6451E+02 -8.5298E+01 -2.3766E-01
  2.4280E+03  4.6833E+02  3.9316E+02 -1.3008E+00 -1.0839E+00  3.0585E+02  4.8832E+02 -1.8247E+02 -1.1553E+00
  2.4290E+03  4.0978E+02  3.7631E+02  6.0276E-01  4.3331E-01  4.0255E+02  4.1598E+02 -1.3428E+01  4.3058E-01
  2.4300E+03  3.2563E+02  3.0843E+02  1.4051E+00  1.2301E+00  3.8078E+02  3.2469E+02  5.6086E+01  1.2894E+00
  2.4310E+03  2.5891E+02  2.4921E+02  5.7297E-01  4.2980E-01  2.6466E+02  2.5631E+02  8.3542E+00  4.9287E-01
  2.4320E+03  1.8354E+02  1.7724E+02  1.1108E+00  1.1176E+00  2.1534E+02  1.8031E+02  3.5030E+01  1.1669E+00
  2.4330E+03  1.8315E+02  1.7686E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.7992E+02  0.0000E+00  0.0000E+00
  2.4340E+03  2.9510E+02  2.7818E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.8777E+02  0.0000E+00  0.0000E+00
  2.4350E+03  3.4322E+02  3.0758E+02  9.6742E-01  8.9734E-01  3.7406E+02  3.3285E+02  4.1211E+01  9.9090E-01
  2.4360E+03  3.7539E+02  3.4660E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.6394E+02  0.0000E+00  0.0000E+00
  2.4370E+03  4.4074E+02  4.0025E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.2509E+02  0.0000E+00  0.0000E+00
  2.4380E+03  8.6674E+02  7.6651E+02  4.3073E-01  5.2925E-01  8.5727E+02  8.6771E+02 -1.0438E+01  4.8399E-01
  2.4390E+03  4.9680E+02  4.4525E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.7684E+02  0.0000E+00  0.0000E+00
  2.4400E+03  5.3655E+02  4.7463E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.1220E+02  0.0000E+00  0.0000E+00
  2.4410E+03  9.6853E+02  8.2378E+02  1.0222E+00  1.0897E+00  1.0656E+03  9.6359E+02  1.0201E+02  1.0482E+00
  2.4420E+03  5.6653E+02  4.9504E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.3786E+02  0.0000E+00  0.0000E+00
  2.4430E+03  5.9624E+02  5.1615E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.6348E+02  0.0000E+00  0.0000E+00
  2.4440E+03  1.0228E+03  8.7774E+02 -1.6789E-01 -2.2389E-01  8.3597E+02  1.0084E+03 -1.7238E+02 -2.4858E-01
  2.4450E+03  6.1496E+02  5.2718E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.7826E+02  0.0000E+00  0.0000E+00
  2.4460E+03  6.3090E+02  5.3629E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.9055E+02  0.0000E+00  0.0000E+00
  2.4470E+03  1.0604E+03  8.9710E+02  7.9491E-01  8.0223E-01  1.0882E+03  1.0393E+03  4.8945E+01  8.0781E-01
  2.4480E+03  6.4750E+02  5.4689E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.0382E+02  0.0000E+00  0.0000E+00
  2.4490E+03  1.0567E+03  9.0131E+02 -1.5943E-01 -1.9007E-01  8.5994E+02  1.0287E+03 -1.6873E+02 -1.8383E-01
  2.4500E+03  1.0500E+03  8.9765E+02 -3.3428E-02 -1.1173E-01  8.7108E+02  1.0208E+03 -1.4977E+02 -9.8896E-02
  2.4510E+03  9.7914E+02  8.4630E+02 -9.5417E-01 -1.0654E+00  6.1029E+02  9.4085E+02 -3.3056E+02 -1.0600E+00
  2.4520E+03  9.7793E+02  8.4532E+02 -2.3263E+00 -2.3706E+00  3.3984E+02  9.3952E+02 -5.9968E+02 -2.4181E+00
  2.4530E+03  9.0244E+02  7.8125E+02  3.7634E-01  2.2622E-01  8.0507E+02  8.5877E+02 -5.3699E+01  3.0102E-01
  2.4540E+03  7.6734E+02  6.5786E+02 -1.1918E+00 -1.0448E+00  4.6828E+02  7.2084E+02 -2.5256E+02 -1.0565E+00
  2.4550E+03  7.0847E+02  6.0157E+02 -2.4473E-01 -2.2460E-01  5.5156E+02  6.6181E+02 -1.1025E+02 -1.8233E-01
  2.4560E+03  6.0752E+02  5.0190E+02 -7.5270E-02 -2.1556E-01  4.6241E+02  5.6067E+02 -9.8261E+01 -1.7196E-01
  2.4570E+03  4.7236E+02  3.6874E+02  5.8284E-01  4.2772E-01  4.0873E+02  4.2624E+02 -1.7513E+01  5.5754E-01
  2.4580E+03  3.6139E+02  2.6587E+02  9.8085E-01  7.0461E-01  3.2222E+02  3.1717E+02  5.0526E+00  9.0197E-01
  2.4590E+03  2.3260E+02  1.5391E+02 -8.2977E-01 -5.6592E-01  1.2329E+02  1.9255E+02 -6.9256E+01 -5.6691E-01
  2.4600E+03  1.5321E+02  9.0425E+01  4.1246E-01  2.4089E-01  1.0099E+02  1.1843E+02 -1.7435E+01  4.4667E-01
  2.4610E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.4620E+03  2.0632E+02  1.2673E+02 -5.2440E-01 -7.1136E-01  1.1479E+02  2.1333E+02 -9.8543E+01 -6.9891E-01
  2.4630E+03  2.4623E+02  1.5469E+02  2.2754E-01  8.5200E-02  1.8009E+02  2.5852E+02 -7.8433E+01 -4.2466E-02
  2.4640E+03  2.6270E+02  1.6798E+02 -9.5417E-01 -9.3529E-01  1.4101E+02  2.7588E+02 -1.3487E+02 -1.0387E+00
  2.4650E+03  2.3612E+02  1.5924E+02 -1.7132E+00 -1.5465E+00  1.1085E+02  2.4099E+02 -1.3014E+02 -1.5353E+00
  2.4660E+03  1.8972E+02  1.3909E+02 -5.3401E-01 -4.9576E-01  1.4283E+02  1.9012E+02 -4.7293E+01 -4.5691E-01
  2.4670E+03  1.5564E+02  1.2347E+02 -3.4956E-01 -3.3572E-01  1.3049E+02  1.5517E+02 -2.4678E+01 -3.0936E-01
  2.4680E+03  1.0972E+02  9.9101E+01 -4.0338E-01 -3.8487E-01  9.9055E+01  1.0897E+02 -9.9176E+00 -4.4276E-01
  2.4690E+03  1.0908E+02  9.8714E+01  0.0000E+00  0.0000E+00  0.0000E+00  1.0833E+02  0.0000E+00  0.0000E+00
  2.4700E+03  1.7296E+02  1.6330E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.7099E+02  0.0000E+00  0.0000E+00
  2.4710E+03  1.7751E+02  1.6583E+02  3.1425E-01  2.1694E-01  1.8317E+02  1.7526E+02  7.9104E+00  1.7878E-01
  2.4720E+03  2.1833E+02  2.1091E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.1524E+02  0.0000E+00  0.0000E+00
  2.4730E+03  2.5598E+02  2.5032E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.5170E+02  0.0000E+00  0.0000E+00
  2.4740E+03  4.9929E+02  4.0387E+02 -6.4335E-01 -6.8992E-01  3.6925E+02  5.0800E+02 -1.3875E+02 -7.8126E-01
  2.4750E+03  2.8898E+02  2.8471E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.8336E+02  0.0000E+00  0.0000E+00
  2.4760E+03  3.1272E+02  3.1117E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.0559E+02  0.0000E+00  0.0000E+00
  2.4770E+03  5.4289E+02  4.5377E+02 -1.0655E+00 -8.3830E-01  3.9296E+02  5.4774E+02 -1.5478E+02 -9.0309E-01
  2.4780E+03  3.3100E+02  3.3211E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.2228E+02  0.0000E+00  0.0000E+00
  2.4790E+03  3.4942E+02  3.5194E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.3908E+02  0.0000E+00  0.0000E+00
  2.4800E+03  5.8546E+02  4.9862E+02 -6.3310E-01 -7.2789E-01  4.4231E+02  5.8808E+02 -1.4577E+02 -7.8538E-01
  2.4810E+03  3.6132E+02  3.6623E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.4933E+02  0.0000E+00  0.0000E+00
  2.4820E+03  3.7163E+02  3.7827E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.5804E+02  0.0000E+00  0.0000E+00
  2.4830E+03  6.1123E+02  5.2789E+02  9.4107E-01  8.5524E-01  6.6753E+02  6.1067E+02  5.6861E+01  8.1018E-01
  2.4840E+03  3.8236E+02  3.8995E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.6724E+02  0.0000E+00  0.0000E+00
  2.4850E+03  6.0681E+02  5.2803E+02 -8.5359E-01 -7.7154E-01  4.5939E+02  6.0301E+02 -1.4362E+02 -7.9069E-01
  2.4860E+03  6.1417E+02  5.3558E+02  2.7932E-01  2.4997E-01  5.9830E+02  6.1005E+02 -1.1755E+01  2.2860E-01
  2.4870E+03  5.9354E+02  5.2413E+02 -6.1281E-01 -5.3040E-01  4.8726E+02  5.8547E+02 -9.8212E+01 -5.3168E-01
  2.4880E+03  5.6475E+02  5.0808E+02  1.1423E+00  1.2549E+00  6.8250E+02  5.5298E+02  1.2952E+02  1.3056E+00
  2.4890E+03  5.3433E+02  4.9107E+02 -1.5943E-01 -2.6415E-01  4.8207E+02  5.2018E+02 -3.8109E+01 -2.2338E-01
  2.4900E+03  4.4215E+02  4.3580E+02  6.3310E-01  6.3675E-01  4.9954E+02  4.2582E+02  7.3718E+01  7.1720E-01
  2.4910E+03  4.2149E+02  4.2186E+02 -9.4107E-01 -7.6696E-01  3.5319E+02  4.0507E+02 -5.1880E+01 -7.4593E-01
